order_id,date,customer_id,product_category,product_price,quantity,payment_method,region,total_amount,month
3948,2023-02-10,4319,Sports,417.26,2,Debit Card,East,834.52,2023-02
3949,2023-06-19,3349,Clothing,180.86,1,PayPal,North,180.86,2023-06
3950,2023-07-31,3773,Books,206.07,4,Cash,North,824.28,2023-07
3951,2024-05-07,3262,Home & Garden,448.09,2,Debit Card,West,896.18,2024-05
3952,2023-02-08,4229,Electronics,253.35,4,PayPal,East,1013.4,2023-02
3953,2024-01-04,3116,Books,276.68,2,PayPal,North,553.36,2024-01
3954,2023-05-31,1392,Books,478.68,4,Cash,South,1914.72,2023-05
3955,2023-04-21,2108,Books,444.5,1,PayPal,North,444.5,2023-04
3956,2024-04-24,1266,Books,93.04,3,Credit Card,East,279.12,2024-04
3957,2024-03-11,2092,Electronics,241.88,1,PayPal,North,241.88,2024-03
3958,2023-02-16,1610,Sports,485.94,3,Credit Card,East,1457.82,2023-02
3959,2024-07-28,2370,Clothing,192.46,4,PayPal,North,769.84,2024-07
3960,2024-01-01,2008,Books,192.07,4,Cash,West,768.28,2024-01
3961,2023-03-10,1961,Clothing,105.56,3,Cash,West,316.68,2023-03
3962,2023-10-26,3775,Clothing,66.02,2,Debit Card,South,132.04,2023-10
3963,2023-10-23,4998,Books,372.75,1,Credit Card,South,372.75,2023-10
3964,2023-07-22,1672,Sports,387.31,2,Credit Card,East,774.62,2023-07
3965,2023-03-02,3470,Clothing,484.82,4,Cash,East,1939.28,2023-03
3966,2023-11-10,4677,Home & Garden,388.97,1,Cash,East,388.97,2023-11
3967,2023-06-10,4245,Clothing,129.24,1,Cash,North,129.24,2023-06
3968,2023-11-27,2700,Books,29.66,2,Credit Card,North,59.32,2023-11
3969,2024-06-11,3162,Electronics,492.86,3,Debit Card,North,1478.58,2024-06
3970,2023-12-04,3267,Clothing,176.82,3,Credit Card,South,530.46,2023-12
3971,2024-08-28,1030,Sports,162.87,1,Cash,East,162.87,2024-08
3972,2023-10-31,4594,Home & Garden,453.92,3,Debit Card,North,1361.76,2023-10
3973,2024-05-17,2366,Home & Garden,296.7,4,PayPal,South,1186.8,2024-05
3974,2024-10-11,2400,Electronics,115.29,2,PayPal,West,230.58,2024-10
3975,2023-12-04,2153,Electronics,445.66,2,Cash,East,891.32,2023-12
3976,2024-07-03,1616,Clothing,496.75,2,Debit Card,West,993.5,2024-07
3977,2024-09-30,1538,Books,52.47,1,Cash,South,52.47,2024-09
3978,2023-10-02,3786,Sports,432.5,1,Credit Card,East,432.5,2023-10
3979,2023-06-13,4073,Home & Garden,201.35,3,Credit Card,North,604.05,2023-06
3980,2024-03-18,1870,Electronics,266.8,2,Debit Card,South,533.6,2024-03
3981,2023-11-15,1100,Sports,458.26,4,Cash,West,1833.04,2023-11
3982,2024-08-11,4604,Books,486.96,4,Cash,West,1947.84,2024-08
3983,2024-05-18,4129,Home & Garden,138.46,2,PayPal,West,276.92,2024-05
3984,2024-01-22,2412,Home & Garden,114.3,1,Debit Card,South,114.3,2024-01
3985,2024-08-25,3739,Books,49.45,1,Cash,South,49.45,2024-08
3986,2024-05-08,1940,Home & Garden,285.28,1,Credit Card,East,285.28,2024-05
3987,2024-05-04,1340,Books,16.67,4,Cash,East,66.68,2024-05
3988,2023-03-14,3908,Home & Garden,211.83,2,Cash,West,423.66,2023-03
3989,2024-05-23,2043,Clothing,45.96,4,Credit Card,South,183.84,2024-05
3990,2024-01-25,4326,Books,208.56,2,Credit Card,East,417.12,2024-01
3991,2024-09-10,4388,Sports,29.57,4,Cash,South,118.28,2024-09
3992,2023-10-22,1037,Clothing,419.26,4,Credit Card,North,1677.04,2023-10
3993,2024-01-04,1659,Sports,112.77,3,PayPal,South,338.31,2024-01
3994,2024-07-02,3033,Home & Garden,170.87,4,PayPal,West,683.48,2024-07
3995,2024-10-10,2560,Sports,436.32,2,PayPal,South,872.64,2024-10
3996,2024-07-21,4457,Clothing,375.67,4,Credit Card,West,1502.68,2024-07
3997,2023-07-06,2656,Books,117.33,3,Credit Card,East,351.99,2023-07
3998,2024-03-20,3975,Electronics,45.23,3,Credit Card,East,135.69,2024-03
3999,2024-07-23,2049,Sports,360.68,2,Debit Card,East,721.36,2024-07
4000,2023-12-29,1453,Electronics,201.44,3,Credit Card,North,604.32,2023-12
4001,2023-05-03,2704,Sports,385.38,3,PayPal,West,1156.14,2023-05
4002,2023-07-07,2346,Sports,228.19,1,PayPal,North,228.19,2023-07
4003,2024-02-24,3784,Books,179.54,2,PayPal,North,359.08,2024-02
4004,2024-09-17,4584,Home & Garden,231.09,3,Debit Card,East,693.27,2024-09
4005,2023-09-09,1818,Clothing,376.79,3,Cash,West,1130.37,2023-09
4006,2024-09-10,1772,Clothing,452.09,3,PayPal,South,1356.27,2024-09
4007,2024-07-02,1012,Clothing,34.39,2,Debit Card,South,68.78,2024-07
4008,2023-12-01,3962,Home & Garden,266.81,1,Cash,West,266.81,2023-12
4009,2023-04-02,4979,Electronics,26.09,4,Debit Card,South,104.36,2023-04
4010,2024-06-13,4631,Clothing,239.52,1,Debit Card,East,239.52,2024-06
4011,2023-03-04,1920,Electronics,443.79,2,Cash,East,887.58,2023-03
4012,2024-05-26,1824,Home & Garden,187.18,2,Credit Card,North,374.36,2024-05
4013,2023-05-19,3418,Home & Garden,466.9,2,Credit Card,East,933.8,2023-05
4014,2023-07-04,2314,Books,319.0,4,PayPal,South,1276.0,2023-07
4015,2023-07-24,3379,Clothing,467.74,2,Cash,North,935.48,2023-07
4016,2023-08-02,4677,Books,381.01,1,PayPal,West,381.01,2023-08
4017,2023-09-13,3308,Clothing,60.68,3,Debit Card,West,182.04,2023-09
4018,2023-05-15,3017,Home & Garden,123.26,3,Credit Card,North,369.78,2023-05
4019,2024-07-26,4861,Home & Garden,203.14,2,PayPal,East,406.28,2024-07
4020,2023-03-29,4942,Sports,93.35,2,PayPal,North,186.7,2023-03
4021,2023-07-26,2228,Sports,252.51,4,Credit Card,North,1010.04,2023-07
4022,2023-05-09,1696,Home & Garden,240.97,3,Debit Card,East,722.91,2023-05
4023,2023-01-03,3734,Home & Garden,478.57,4,PayPal,West,1914.28,2023-01
4024,2023-05-01,1949,Electronics,222.53,4,PayPal,North,890.12,2023-05
4025,2024-01-20,3434,Electronics,394.96,4,Cash,West,1579.84,2024-01
4026,2024-09-05,4963,Books,471.54,4,Cash,South,1886.16,2024-09
4027,2023-02-07,3868,Sports,439.72,1,Credit Card,East,439.72,2023-02
4028,2023-12-07,3515,Sports,112.25,2,Credit Card,South,224.5,2023-12
4029,2024-10-06,2438,Home & Garden,253.05,2,Debit Card,West,506.1,2024-10
4030,2023-01-21,1068,Home & Garden,180.39,4,Debit Card,South,721.56,2023-01
4031,2023-08-30,4543,Books,205.93,4,PayPal,South,823.72,2023-08
4032,2024-03-30,4175,Sports,186.8,1,Cash,South,186.8,2024-03
4033,2024-09-12,2781,Electronics,414.92,4,Debit Card,North,1659.68,2024-09
4034,2023-10-30,4232,Clothing,231.55,1,PayPal,North,231.55,2023-10
4035,2024-08-18,3247,Books,266.61,1,PayPal,East,266.61,2024-08
4036,2024-08-17,3263,Clothing,491.4,4,Credit Card,West,1965.6,2024-08
4037,2023-03-10,2969,Electronics,39.39,2,Cash,West,78.78,2023-03
4038,2023-05-09,1211,Electronics,249.1,1,PayPal,East,249.1,2023-05
4039,2023-07-15,1507,Clothing,389.29,2,Credit Card,West,778.58,2023-07
4040,2023-05-20,3063,Books,84.07,2,PayPal,West,168.14,2023-05
4041,2024-03-19,2521,Clothing,309.65,1,Cash,South,309.65,2024-03
4042,2023-10-10,3931,Books,127.34,3,PayPal,South,382.02,2023-10
4043,2023-11-08,1331,Books,435.03,1,PayPal,West,435.03,2023-11
4044,2024-06-18,3764,Home & Garden,170.28,3,Debit Card,East,510.84,2024-06
4045,2023-10-04,4948,Sports,171.24,1,Debit Card,East,171.24,2023-10
4046,2023-03-02,1550,Sports,303.12,1,Credit Card,West,303.12,2023-03
4047,2023-11-15,2624,Electronics,99.95,2,PayPal,East,199.9,2023-11
4048,2023-02-21,1941,Home & Garden,149.6,2,Credit Card,East,299.2,2023-02
4049,2023-06-02,3303,Sports,214.15,4,Cash,South,856.6,2023-06
4050,2023-11-07,4039,Books,183.28,2,Credit Card,East,366.56,2023-11
4051,2024-06-27,4837,Books,267.19,2,PayPal,North,534.38,2024-06
4052,2024-07-20,1727,Clothing,303.82,2,Debit Card,South,607.64,2024-07
4053,2024-01-24,1879,Clothing,287.67,2,Debit Card,North,575.34,2024-01
4054,2024-07-01,3862,Books,330.54,4,Credit Card,West,1322.16,2024-07
4055,2024-09-13,4243,Books,160.8,2,Debit Card,East,321.6,2024-09
4056,2023-06-26,1648,Clothing,71.95,3,PayPal,North,215.85,2023-06
4057,2023-12-28,1999,Sports,382.8,3,PayPal,East,1148.4,2023-12
4058,2023-11-10,2521,Electronics,426.88,4,Cash,North,1707.52,2023-11
4059,2023-04-07,3518,Clothing,135.93,2,Debit Card,South,271.86,2023-04
4060,2023-08-01,4455,Sports,209.48,3,Debit Card,West,628.44,2023-08
4061,2023-05-17,3737,Sports,254.3,1,Cash,North,254.3,2023-05
4062,2023-01-06,2612,Sports,271.33,3,Credit Card,South,813.99,2023-01
4063,2023-04-19,3747,Home & Garden,333.15,2,Cash,West,666.3,2023-04
4064,2024-06-30,3554,Home & Garden,30.39,3,Debit Card,North,91.17,2024-06
4065,2023-02-08,4039,Sports,363.52,1,Credit Card,North,363.52,2023-02
4066,2024-02-29,2009,Books,40.37,3,PayPal,South,121.11,2024-02
4067,2024-09-21,2550,Home & Garden,239.46,2,PayPal,West,478.92,2024-09
4068,2023-09-18,1803,Clothing,415.56,1,Cash,West,415.56,2023-09
4069,2024-03-01,3878,Home & Garden,231.1,4,PayPal,South,924.4,2024-03
4070,2023-03-28,4396,Books,83.05,1,Debit Card,East,83.05,2023-03
4071,2024-04-09,1213,Electronics,492.67,3,Cash,South,1478.01,2024-04
4072,2023-03-17,4279,Home & Garden,445.75,4,Debit Card,West,1783.0,2023-03
4073,2024-04-15,1168,Sports,387.94,1,Debit Card,South,387.94,2024-04
4074,2024-02-18,4401,Sports,211.64,1,Credit Card,East,211.64,2024-02
4075,2024-04-01,4351,Sports,100.08,1,Credit Card,South,100.08,2024-04
4076,2023-10-12,1977,Electronics,471.29,2,Credit Card,South,942.58,2023-10
4077,2023-08-27,2328,Books,270.85,4,PayPal,North,1083.4,2023-08
4078,2024-08-21,1145,Clothing,427.65,4,Credit Card,East,1710.6,2024-08
4079,2024-10-14,2798,Books,177.63,1,Debit Card,West,177.63,2024-10
4080,2024-07-11,1515,Electronics,174.29,4,Cash,East,697.16,2024-07
4081,2024-01-07,4161,Sports,492.91,3,Cash,West,1478.73,2024-01
4082,2024-05-09,1452,Books,265.7,3,Debit Card,West,797.1,2024-05
4083,2024-09-15,1059,Clothing,78.94,1,PayPal,North,78.94,2024-09
4084,2023-02-14,4382,Sports,117.64,3,Cash,East,352.92,2023-02
4085,2024-02-05,1527,Clothing,246.15,1,Debit Card,North,246.15,2024-02
4086,2023-09-04,4298,Home & Garden,30.81,3,Debit Card,South,92.43,2023-09
4087,2024-09-07,2023,Clothing,236.64,1,Debit Card,East,236.64,2024-09
4088,2024-08-19,3521,Sports,215.28,1,Cash,South,215.28,2024-08
4089,2024-03-25,2564,Home & Garden,391.87,4,Cash,East,1567.48,2024-03
4090,2024-04-29,4734,Sports,183.92,4,Credit Card,West,735.68,2024-04
4091,2024-10-07,3804,Sports,491.45,1,Credit Card,South,491.45,2024-10
4092,2024-09-11,3829,Home & Garden,98.58,4,Debit Card,East,394.32,2024-09
4093,2023-01-18,2102,Clothing,299.58,4,Debit Card,East,1198.32,2023-01
4094,2024-08-28,1432,Electronics,53.95,2,Debit Card,South,107.9,2024-08
4095,2023-10-16,4872,Electronics,369.59,3,Debit Card,North,1108.77,2023-10
4096,2024-02-18,2176,Electronics,497.43,4,Cash,East,1989.72,2024-02
4097,2024-09-29,4860,Electronics,411.38,1,Credit Card,North,411.38,2024-09
4098,2023-08-23,1400,Books,282.29,2,PayPal,North,564.58,2023-08
4099,2024-02-20,4350,Electronics,247.52,2,Debit Card,North,495.04,2024-02
4100,2024-05-13,3104,Home & Garden,419.16,4,Credit Card,North,1676.64,2024-05
4101,2024-09-25,4050,Electronics,468.63,1,Debit Card,North,468.63,2024-09
4102,2024-10-11,3233,Sports,494.71,1,Cash,West,494.71,2024-10
4103,2023-04-25,3445,Electronics,204.3,1,PayPal,North,204.3,2023-04
4104,2023-08-22,1604,Clothing,495.55,1,Credit Card,West,495.55,2023-08
4105,2024-06-23,3835,Home & Garden,86.4,1,Credit Card,East,86.4,2024-06
4106,2023-01-11,3205,Home & Garden,134.24,3,PayPal,West,402.72,2023-01
4107,2023-07-25,2810,Books,53.62,1,Cash,West,53.62,2023-07
4108,2023-09-04,4764,Sports,143.15,1,PayPal,North,143.15,2023-09
4109,2024-07-12,4430,Home & Garden,386.29,3,Credit Card,East,1158.87,2024-07
4110,2023-05-07,2463,Clothing,427.93,4,PayPal,East,1711.72,2023-05
4111,2023-05-27,3636,Electronics,391.66,2,Cash,East,783.32,2023-05
4112,2023-04-28,3513,Home & Garden,319.22,3,Cash,South,957.66,2023-04
4113,2024-01-17,4734,Clothing,261.84,2,Debit Card,West,523.68,2024-01
4114,2024-02-16,3493,Electronics,357.27,2,PayPal,North,714.54,2024-02
4115,2024-08-06,2773,Books,201.51,3,PayPal,South,604.53,2024-08
4116,2023-12-29,3848,Home & Garden,422.24,1,Credit Card,North,422.24,2023-12
4117,2024-05-23,4814,Home & Garden,341.82,2,Cash,South,683.64,2024-05
4118,2023-05-17,4559,Clothing,351.92,1,PayPal,East,351.92,2023-05
4119,2023-06-24,2553,Sports,272.61,4,Credit Card,South,1090.44,2023-06
4120,2023-10-16,2096,Books,443.76,3,Debit Card,East,1331.28,2023-10
4121,2024-04-25,1928,Sports,133.49,2,PayPal,South,266.98,2024-04
4122,2023-01-19,2951,Home & Garden,196.76,1,PayPal,North,196.76,2023-01
4123,2023-07-14,4772,Sports,391.04,2,Credit Card,North,782.08,2023-07
4124,2023-11-26,2973,Electronics,251.45,4,Credit Card,South,1005.8,2023-11
4125,2023-06-24,3064,Books,445.71,4,Cash,West,1782.84,2023-06
4126,2024-03-24,2554,Sports,179.74,2,Cash,West,359.48,2024-03
4127,2023-12-20,3778,Electronics,190.97,3,Cash,South,572.91,2023-12
4128,2024-05-13,1325,Clothing,445.48,4,PayPal,West,1781.92,2024-05
4129,2023-05-21,1994,Sports,237.54,1,Credit Card,North,237.54,2023-05
4130,2023-04-03,4703,Books,262.9,4,Cash,West,1051.6,2023-04
4131,2023-08-27,1612,Electronics,173.05,1,PayPal,South,173.05,2023-08
4132,2023-07-24,3593,Sports,145.57,2,Cash,West,291.14,2023-07
4133,2024-07-13,1595,Clothing,331.41,1,Debit Card,South,331.41,2024-07
4134,2024-03-08,1920,Sports,68.72,2,PayPal,North,137.44,2024-03
4135,2023-09-02,4779,Electronics,440.84,4,Cash,East,1763.36,2023-09
4136,2023-11-13,1841,Sports,391.81,3,Cash,North,1175.43,2023-11
4137,2023-10-22,2225,Books,103.47,4,Debit Card,North,413.88,2023-10
4138,2024-10-01,1343,Home & Garden,350.07,4,Debit Card,South,1400.28,2024-10
4139,2023-10-09,2876,Electronics,305.29,4,Cash,North,1221.16,2023-10
4140,2023-01-17,4594,Electronics,100.42,4,Cash,North,401.68,2023-01
4141,2023-03-12,1858,Electronics,143.87,3,Credit Card,West,431.61,2023-03
4142,2023-09-26,2423,Electronics,210.4,4,Cash,South,841.6,2023-09
4143,2023-11-21,4289,Sports,352.63,1,Cash,West,352.63,2023-11
4144,2023-11-01,1444,Books,322.97,3,Credit Card,South,968.91,2023-11
4145,2024-03-26,2788,Clothing,270.8,3,Credit Card,West,812.4,2024-03
4146,2023-01-07,1221,Books,386.52,1,Cash,West,386.52,2023-01
4147,2023-11-10,4454,Electronics,381.39,2,Credit Card,East,762.78,2023-11
4148,2023-04-13,4952,Sports,312.75,4,PayPal,North,1251.0,2023-04
4149,2023-07-12,1591,Sports,395.63,3,Debit Card,West,1186.89,2023-07
4150,2024-07-27,2030,Electronics,173.79,4,PayPal,East,695.16,2024-07
4151,2024-06-12,2295,Sports,441.81,4,Debit Card,West,1767.24,2024-06
4152,2023-06-20,4810,Electronics,311.31,1,Debit Card,West,311.31,2023-06
4153,2024-06-20,2017,Books,412.96,1,Cash,East,412.96,2024-06
4154,2023-09-08,3063,Home & Garden,277.68,1,Debit Card,East,277.68,2023-09
4155,2024-01-22,2447,Sports,117.03,4,PayPal,East,468.12,2024-01
4156,2023-07-26,3045,Electronics,275.78,3,Cash,North,827.34,2023-07
4157,2024-06-24,1523,Electronics,191.84,3,Credit Card,North,575.52,2024-06
4158,2024-09-20,3850,Sports,351.77,2,PayPal,West,703.54,2024-09
4159,2024-02-20,4824,Clothing,243.14,4,Cash,North,972.56,2024-02
4160,2024-01-15,3068,Electronics,419.7,2,Debit Card,East,839.4,2024-01
4161,2023-05-24,4761,Sports,342.26,2,PayPal,South,684.52,2023-05
4162,2023-01-25,3275,Electronics,345.43,2,Debit Card,North,690.86,2023-01
4163,2023-03-14,4055,Clothing,116.41,2,Cash,East,232.82,2023-03
4164,2024-09-23,2808,Home & Garden,492.28,2,Cash,East,984.56,2024-09
4165,2023-04-03,2311,Clothing,422.42,4,Credit Card,East,1689.68,2023-04
4166,2024-05-19,3856,Books,396.61,1,Credit Card,East,396.61,2024-05
4167,2024-08-20,4205,Sports,171.81,2,PayPal,West,343.62,2024-08
4168,2023-12-02,2306,Clothing,272.46,3,Credit Card,East,817.38,2023-12
4169,2024-02-29,3451,Home & Garden,77.18,4,Debit Card,East,308.72,2024-02
4170,2024-05-13,4736,Electronics,273.85,2,Debit Card,West,547.7,2024-05
4171,2023-12-30,2089,Sports,81.49,3,Credit Card,North,244.47,2023-12
4172,2024-09-21,2672,Clothing,280.99,2,Credit Card,South,561.98,2024-09
4173,2023-07-18,4675,Home & Garden,327.87,1,Credit Card,West,327.87,2023-07
4174,2024-02-17,1436,Clothing,201.2,4,PayPal,West,804.8,2024-02
4175,2023-12-05,1828,Books,254.29,1,PayPal,North,254.29,2023-12
4176,2024-10-20,3981,Sports,439.07,3,Debit Card,North,1317.21,2024-10
4177,2024-03-04,1258,Electronics,63.2,2,PayPal,East,126.4,2024-03
4178,2023-05-19,3003,Home & Garden,397.95,1,PayPal,North,397.95,2023-05
4179,2024-06-25,2989,Clothing,93.67,1,Cash,South,93.67,2024-06
4180,2023-02-26,1102,Sports,27.99,2,Debit Card,West,55.98,2023-02
4181,2023-08-20,1992,Clothing,100.93,4,Debit Card,South,403.72,2023-08
4182,2024-10-19,4638,Sports,384.87,3,Credit Card,East,1154.61,2024-10
4183,2024-03-10,1768,Books,208.51,4,Cash,South,834.04,2024-03
4184,2024-01-19,2124,Clothing,437.54,3,Credit Card,East,1312.62,2024-01
4185,2024-07-13,2221,Books,267.11,3,PayPal,South,801.33,2024-07
4186,2023-07-13,3860,Home & Garden,20.9,1,Debit Card,West,20.9,2023-07
4187,2024-10-09,3273,Books,361.19,2,PayPal,South,722.38,2024-10
4188,2024-06-17,3990,Sports,64.01,4,PayPal,North,256.04,2024-06
4189,2024-06-01,3510,Home & Garden,396.8,1,Cash,South,396.8,2024-06
4190,2023-07-04,1236,Clothing,92.37,1,Cash,West,92.37,2023-07
4191,2023-10-19,4097,Clothing,179.27,1,Debit Card,East,179.27,2023-10
4192,2023-12-01,2144,Sports,383.02,4,Debit Card,South,1532.08,2023-12
4193,2023-04-26,4981,Electronics,477.57,1,Cash,South,477.57,2023-04
4194,2023-02-18,3553,Electronics,192.0,2,Cash,North,384.0,2023-02
4195,2023-03-23,4253,Clothing,416.41,1,Cash,East,416.41,2023-03
4196,2023-11-29,4782,Sports,103.49,1,Cash,East,103.49,2023-11
4197,2024-07-10,3861,Electronics,405.52,3,Debit Card,East,1216.56,2024-07
4198,2023-12-01,1766,Books,332.17,1,Debit Card,West,332.17,2023-12
4199,2024-06-15,3681,Clothing,104.44,4,PayPal,West,417.76,2024-06
4200,2023-08-09,4614,Books,158.23,4,PayPal,North,632.92,2023-08
4201,2024-09-26,4386,Sports,74.57,2,PayPal,South,149.14,2024-09
4202,2023-11-19,1990,Books,197.65,4,Debit Card,West,790.6,2023-11
4203,2023-01-03,4868,Electronics,109.79,4,Credit Card,East,439.16,2023-01
4204,2023-07-25,3665,Electronics,325.56,1,PayPal,South,325.56,2023-07
4205,2023-02-09,2759,Home & Garden,497.31,2,Credit Card,South,994.62,2023-02
4206,2023-02-28,3320,Clothing,15.88,4,Credit Card,South,63.52,2023-02
4207,2024-07-27,4981,Sports,275.05,2,Credit Card,North,550.1,2024-07
4208,2024-10-05,3279,Clothing,291.1,2,Cash,West,582.2,2024-10
4209,2024-05-21,4491,Books,457.96,3,Debit Card,West,1373.88,2024-05
4210,2024-07-25,3815,Sports,257.94,3,Debit Card,South,773.82,2024-07
4211,2023-05-02,4513,Sports,276.41,1,PayPal,North,276.41,2023-05
4212,2024-04-23,1495,Electronics,241.11,4,PayPal,North,964.44,2024-04
4213,2024-09-10,2047,Books,141.76,1,Debit Card,West,141.76,2024-09
4214,2023-04-06,4180,Electronics,37.45,1,Cash,West,37.45,2023-04
4215,2024-02-18,2726,Electronics,210.24,2,Debit Card,North,420.48,2024-02
4216,2023-08-23,3549,Home & Garden,35.77,2,Credit Card,East,71.54,2023-08
4217,2023-03-03,4930,Electronics,279.74,2,Debit Card,North,559.48,2023-03
4218,2023-09-13,3072,Clothing,160.57,1,Cash,East,160.57,2023-09
4219,2024-07-14,4258,Sports,271.47,4,Debit Card,West,1085.88,2024-07
4220,2023-12-14,3335,Electronics,75.81,1,Debit Card,North,75.81,2023-12
4221,2023-05-04,4699,Clothing,466.99,1,Debit Card,North,466.99,2023-05
4222,2024-04-26,1337,Books,448.32,1,Credit Card,North,448.32,2024-04
4223,2023-11-13,4949,Sports,103.1,3,PayPal,North,309.3,2023-11
4224,2024-05-18,2937,Books,178.29,3,Cash,South,534.87,2024-05
4225,2023-02-17,4108,Clothing,310.61,4,Credit Card,South,1242.44,2023-02
4226,2024-02-13,2817,Books,56.89,3,Debit Card,West,170.67,2024-02
4227,2023-05-16,1136,Books,183.74,1,Debit Card,West,183.74,2023-05
4228,2023-07-20,3555,Books,133.05,3,PayPal,North,399.15,2023-07
4229,2023-09-07,3274,Electronics,458.6,3,PayPal,South,1375.8,2023-09
4230,2023-11-10,1319,Electronics,427.73,1,PayPal,West,427.73,2023-11
4231,2024-01-03,2863,Electronics,294.12,4,Credit Card,East,1176.48,2024-01
4232,2024-03-04,1915,Sports,264.97,3,Cash,South,794.91,2024-03
4233,2024-04-24,2205,Clothing,466.06,1,PayPal,South,466.06,2024-04
4234,2023-11-10,2897,Electronics,466.89,1,Debit Card,South,466.89,2023-11
4235,2024-05-14,3133,Books,484.97,1,Cash,North,484.97,2024-05
4236,2023-12-21,4538,Books,71.44,2,Debit Card,East,142.88,2023-12
4237,2024-04-29,1925,Books,88.67,1,Debit Card,North,88.67,2024-04
4238,2023-07-30,3100,Books,341.6,3,Cash,West,1024.8,2023-07
4239,2023-02-13,3907,Home & Garden,275.3,3,Credit Card,East,825.9,2023-02
4240,2024-06-24,3914,Sports,19.05,1,Cash,North,19.05,2024-06
4241,2024-07-24,2258,Clothing,40.37,2,PayPal,South,80.74,2024-07
4242,2024-08-05,2982,Clothing,445.16,2,Cash,East,890.32,2024-08
4243,2023-04-02,4850,Electronics,435.75,2,PayPal,South,871.5,2023-04
4244,2023-09-22,4870,Home & Garden,185.06,3,PayPal,West,555.18,2023-09
4245,2023-08-08,1432,Clothing,446.61,2,Cash,East,893.22,2023-08
4246,2024-03-17,4567,Sports,300.9,4,Cash,West,1203.6,2024-03
4247,2024-02-05,1998,Books,404.89,4,PayPal,West,1619.56,2024-02
4248,2024-02-04,3147,Electronics,219.44,2,Debit Card,West,438.88,2024-02
4249,2024-07-29,1989,Sports,65.57,4,Cash,East,262.28,2024-07
4250,2024-05-04,1598,Clothing,222.53,1,Credit Card,West,222.53,2024-05
